district_code,dog_breed,dog_breed_group,dog_count,population,population_density,area_km2,avg_age,dog_size,adaptability,dog_density
92200,Belgian Sheepdog,Herding Dogs,162,161.957,1583.17,102.3,42.4,Very Large,3.6,1.0
92200,Berger Picard,Herding Dogs,4,161.957,1583.17,102.3,42.4,Very Large,3.8,0.02
92200,Berger Picard,Herding Dogs,6,161.957,1583.17,102.3,42.4,Very Large,3.8,0.04
92200,Great Pyrenees,Working Dogs,33,161.957,1583.17,102.3,42.4,Very Large,2.8,0.2
92200,Appenzeller Sennenhunde,Herding Dogs,390,161.957,1583.17,102.3,42.4,Very Large,2.6,2.41
92200,Harrier,Hound Dogs,70,161.957,1583.17,102.3,42.4,Very Large,2.4,0.43
92200,,,1,161.957,1583.17,102.3,42.4,,,0.01
92200,Bichon Frise,Companion Dogs,66,161.957,1583.17,102.3,42.4,Small,3.8,0.41
92200,Biewer Terrier,Terrier Dogs,32,161.957,1583.17,102.3,42.4,Very Small,3.2,0.2
92200,Boerboel,Working Dogs,41,161.957,1583.17,102.3,42.4,Very Large,2.0,0.25
92200,Boerboel,Working Dogs,8,161.957,1583.17,102.3,42.4,Very Large,2.0,0.05
92200,Bolognese,Companion Dogs,5,161.957,1583.17,102.3,42.4,Small,3.4,0.03
92200,Bolognese,Companion Dogs,75,161.957,1583.17,102.3,42.4,Small,3.4,0.46
92200,Borador,Hybrid Dogs,62,161.957,1583.17,102.3,42.4,Very Large,2.6,0.38
92200,Border Collie,Herding Dogs,699,161.957,1583.17,102.3,42.4,Large,2.8,4.32
92200,Border Terrier,Terrier Dogs,71,161.957,1583.17,102.3,42.4,Medium,3.0,0.44
92200,Boston Terrier,Companion Dogs,34,161.957,1583.17,102.3,42.4,Medium,4.0,0.21
92200,Boxer,Working Dogs,393,161.957,1583.17,102.3,42.4,Very Large,2.8,2.43
92200,Cavachon,Mixed Breed Dogs,6,161.957,1583.17,102.3,42.4,Large,3.8,0.04
92200,Bracco Italiano,Sporting Dogs,3,161.957,1583.17,102.3,42.4,Very Large,2.6,0.02
92200,Greyhound,Hound Dogs,91,161.957,1583.17,102.3,42.4,Very Large,2.6,0.56
92200,,,6,161.957,1583.17,102.3,42.4,,,0.04
92200,Briard,Herding Dogs,27,161.957,1583.17,102.3,42.4,Very Large,3.4,0.17
92200,,,6,161.957,1583.17,102.3,42.4,,,0.04
92200,Bulldog,Companion Dogs,104,161.957,1583.17,102.3,42.4,Very Large,3.4,0.64
92200,Bullmastiff,Working Dogs,55,161.957,1583.17,102.3,42.4,Very Large,3.0,0.34
92200,Bull Terrier,Terrier Dogs,171,161.957,1583.17,102.3,42.4,Very Large,3.0,1.06
92200,Cairn Terrier,Terrier Dogs,74,161.957,1583.17,102.3,42.4,Medium,3.4,0.46
92200,Cane Corso,Working Dogs,118,161.957,1583.17,102.3,42.4,Very Large,1.8,0.73
92200,Coton de Tulear,Companion Dogs,29,161.957,1583.17,102.3,42.4,Small,3.6,0.18
92200,Carolina Dog,Hound Dogs,6,161.957,1583.17,102.3,42.4,Large,2.2,0.04
92200,Cavalier King Charles Spaniel,Companion Dogs,319,161.957,1583.17,102.3,42.4,Medium,3.8,1.97
92200,Chesapeake Bay Retriever,Sporting Dogs,4,161.957,1583.17,102.3,42.4,Very Large,2.2,0.02
92200,Chihuahua,Companion Dogs,2556,161.957,1583.17,102.3,42.4,Very Small,3.2,15.78
92200,Chihuahua,Companion Dogs,486,161.957,1583.17,102.3,42.4,Very Small,3.2,3.0
92200,Chinese Crested,Companion Dogs,74,161.957,1583.17,102.3,42.4,Medium,3.0,0.46
92200,Chinese Crested,Companion Dogs,24,161.957,1583.17,102.3,42.4,Medium,3.0,0.15
92200,Chow Chow,Working Dogs,53,161.957,1583.17,102.3,42.4,Very Large,3.4,0.33
92200,Cocker Spaniel,Sporting Dogs,199,161.957,1583.17,102.3,42.4,Large,3.6,1.23
92200,Cockapoo,Hybrid Dogs,18,161.957,1583.17,102.3,42.4,Medium,4.0,0.11
92200,Collie,Herding Dogs,233,161.957,1583.17,102.3,42.4,Very Large,3.6,1.44
92200,Coton de Tulear,Companion Dogs,16,161.957,1583.17,102.3,42.4,Small,3.6,0.1
92200,Curly-Coated Retriever,Sporting Dogs,21,161.957,1583.17,102.3,42.4,Very Large,2.8,0.13
92200,Dachshund,Hound Dogs,1167,161.957,1583.17,102.3,42.4,Medium,3.4,7.21
92200,Dalmatian,Companion Dogs,155,161.957,1583.17,102.3,42.4,Very Large,3.0,0.96
92200,Dandie Dinmont Terrier,Terrier Dogs,7,161.957,1583.17,102.3,42.4,Medium,3.2,0.04
92200,Deutscher Wachtelhund,Sporting Dogs,59,161.957,1583.17,102.3,42.4,Very Large,2.8,0.36
92200,Dutch Shepherd,Herding Dogs,77,161.957,1583.17,102.3,42.4,Very Large,3.0,0.48
92200,Deutscher Wachtelhund,Sporting Dogs,12,161.957,1583.17,102.3,42.4,Very Large,2.8,0.07
92200,German Shepherd Dog,Herding Dogs,120,161.957,1583.17,102.3,42.4,Very Large,3.2,0.74
92200,Rat Terrier,Terrier Dogs,24,161.957,1583.17,102.3,42.4,Medium,3.2,0.15
92200,German Pinscher,Working Dogs,164,161.957,1583.17,102.3,42.4,Large,3.2,1.01
92200,German Pinscher,Working Dogs,1987,161.957,1583.17,102.3,42.4,Large,3.2,12.27
92200,German Longhaired Pointer,Sporting Dogs,23,161.957,1583.17,102.3,42.4,Very Large,2.6,0.14
92200,German Longhaired Pointer,Sporting Dogs,15,161.957,1583.17,102.3,42.4,Very Large,2.6,0.09
92200,German Longhaired Pointer,Sporting Dogs,7,161.957,1583.17,102.3,42.4,Very Large,2.6,0.04
92200,German Spitz,Companion Dogs,9,161.957,1583.17,102.3,42.4,Large,3.0,0.06
92200,Goberian,Mixed Breed Dogs,153,161.957,1583.17,102.3,42.4,Very Large,2.6,0.94
92200,Dogo Argentino,Sporting Dogs,99,161.957,1583.17,102.3,42.4,Very Large,1.8,0.61
92200,Dogo Argentino,Sporting Dogs,19,161.957,1583.17,102.3,42.4,Very Large,1.8,0.12
92200,Rat Terrier,Terrier Dogs,154,161.957,1583.17,102.3,42.4,Medium,3.2,0.95
92200,Drentsche Patrijshond,Working Dogs,8,161.957,1583.17,102.3,42.4,Very Large,3.2,0.05
92200,Plott,Hound Dogs,54,161.957,1583.17,102.3,42.4,Very Large,2.0,0.33
92200,English Cocker Spaniel,Sporting Dogs,630,161.957,1583.17,102.3,42.4,Large,3.8,3.89
92200,English Setter,Sporting Dogs,23,161.957,1583.17,102.3,42.4,Very Large,2.6,0.14
92200,English Springer Spaniel,Sporting Dogs,43,161.957,1583.17,102.3,42.4,Very Large,2.4,0.27
92200,Welsh Terrier,Terrier Dogs,6,161.957,1583.17,102.3,42.4,Medium,2.6,0.04
92200,Appenzeller Sennenhunde,Herding Dogs,35,161.957,1583.17,102.3,42.4,Very Large,2.6,0.22
92200,Belgian Tervuren,Herding Dogs,24,161.957,1583.17,102.3,42.4,Very Large,3.2,0.15
92200,Eurasier,Companion Dogs,32,161.957,1583.17,102.3,42.4,Very Large,2.8,0.2
92200,Fila Brasileiro,Working Dogs,5,161.957,1583.17,102.3,42.4,Very Large,2.0,0.03
92200,Flat-Coated Retriever,Sporting Dogs,87,161.957,1583.17,102.3,42.4,Very Large,2.6,0.54
92200,French Bulldog,Companion Dogs,651,161.957,1583.17,102.3,42.4,Medium,3.2,4.02
92200,Toy Fox Terrier,Companion Dogs,38,161.957,1583.17,102.3,42.4,Very Small,3.0,0.23
92200,Golden Retriever,Sporting Dogs,2122,161.957,1583.17,102.3,42.4,Very Large,2.8,13.1
92200,Gordon Setter,Sporting Dogs,48,161.957,1583.17,102.3,42.4,Very Large,2.8,0.3
92200,Greyhound,Hound Dogs,6,161.957,1583.17,102.3,42.4,Very Large,2.6,0.04
92200,Gordon Setter,Sporting Dogs,6,161.957,1583.17,102.3,42.4,Very Large,2.8,0.04
92200,American Bulldog,Working Dogs,3,161.957,1583.17,102.3,42.4,Very Large,1.8,0.02
92200,Goldendoodle,Hybrid Dogs,16,161.957,1583.17,102.3,42.4,Very Large,3.0,0.1
92200,Small Munsterlander Pointer,Sporting Dogs,44,161.957,1583.17,102.3,42.4,Very Large,3.0,0.27
92200,Appenzeller Sennenhunde,Herding Dogs,19,161.957,1583.17,102.3,42.4,Very Large,2.6,0.12
92200,Greyhound,Hound Dogs,29,161.957,1583.17,102.3,42.4,Very Large,2.6,0.18
92200,Afghan Hound,Hound Dogs,12,161.957,1583.17,102.3,42.4,Very Large,4.0,0.07
92200,Harrier,Hound Dogs,4,161.957,1583.17,102.3,42.4,Very Large,2.4,0.02
92200,Havanese,Companion Dogs,1097,161.957,1583.17,102.3,42.4,Small,3.6,6.77
92200,Lakeland Terrier,Terrier Dogs,49,161.957,1583.17,102.3,42.4,Medium,3.2,0.3
92200,Hovawart,Working Dogs,64,161.957,1583.17,102.3,42.4,Very Large,2.4,0.4
92200,Deutscher Wachtelhund,Sporting Dogs,4,161.957,1583.17,102.3,42.4,Very Large,2.8,0.02
92200,Irish Setter,Sporting Dogs,62,161.957,1583.17,102.3,42.4,Very Large,2.8,0.38
92200,Soft Coated Wheaten Terrier,Terrier Dogs,6,161.957,1583.17,102.3,42.4,Large,3.4,0.04
92200,Irish Terrier,Terrier Dogs,28,161.957,1583.17,102.3,42.4,Large,2.8,0.17
92200,Irish Wolfhound,Hound Dogs,37,161.957,1583.17,102.3,42.4,Very Large,2.4,0.23
92200,Irish Red And White Setter,Sporting Dogs,36,161.957,1583.17,102.3,42.4,Very Large,2.6,0.22
92200,Japanese Spitz,Companion Dogs,1,161.957,1583.17,102.3,42.4,Medium,3.4,0.01
92200,American Leopard Hound,Hound Dogs,2,161.957,1583.17,102.3,42.4,Very Large,3.2,0.01
92200,Cavalier King Charles Spaniel,Companion Dogs,10,161.957,1583.17,102.3,42.4,Medium,3.8,0.06
92200,Jack Russell Terrier,Terrier Dogs,898,161.957,1583.17,102.3,42.4,Medium,3.0,5.54
92200,Rat Terrier,Terrier Dogs,61,161.957,1583.17,102.3,42.4,Medium,3.2,0.38
92200,Japanese Chin,Companion Dogs,8,161.957,1583.17,102.3,42.4,Small,3.2,0.05
92200,Anatolian Shepherd Dog,Working Dogs,6,161.957,1583.17,102.3,42.4,Very Large,3.0,0.04
92200,Beagle,Hound Dogs,19,161.957,1583.17,102.3,42.4,Medium,2.8,0.12
92200,Deutscher Wachtelhund,Sporting Dogs,6,161.957,1583.17,102.3,42.4,Very Large,2.8,0.04
92200,Cavalier King Charles Spaniel,Companion Dogs,25,161.957,1583.17,102.3,42.4,Medium,3.8,0.15
92200,Golden Cocker Retriever,Mixed Breed Dogs,15,161.957,1583.17,102.3,42.4,Large,2.4,0.09
92200,Small Munsterlander Pointer,Sporting Dogs,115,161.957,1583.17,102.3,42.4,Very Large,3.0,0.71
92200,Kooikerhondje,Sporting Dogs,24,161.957,1583.17,102.3,42.4,Medium,3.4,0.15
92200,Deutscher Wachtelhund,Sporting Dogs,12,161.957,1583.17,102.3,42.4,Very Large,2.8,0.07
92200,Komondor,Working Dogs,14,161.957,1583.17,102.3,42.4,Very Large,2.4,0.09
92200,Thai Ridgeback,Companion Dogs,6,161.957,1583.17,102.3,42.4,Very Large,2.4,0.04
92200,Kuvasz,Working Dogs,14,161.957,1583.17,102.3,42.4,Very Large,2.6,0.09
92200,Labradoodle,Hybrid Dogs,40,161.957,1583.17,102.3,42.4,Very Large,3.8,0.25
92200,Labrador Retriever,Sporting Dogs,2772,161.957,1583.17,102.3,42.4,Very Large,2.8,17.12
92200,Lagotto Romagnolo,Sporting Dogs,22,161.957,1583.17,102.3,42.4,Large,3.2,0.14
92200,Lakeland Terrier,Terrier Dogs,2,161.957,1583.17,102.3,42.4,Medium,3.2,0.01
92200,Labernese,Mixed Breed Dogs,76,161.957,1583.17,102.3,42.4,Very Large,3.0,0.47
92200,Labradane,Mixed Breed Dogs,71,161.957,1583.17,102.3,42.4,Very Large,2.4,0.44
92200,Leonberger,Working Dogs,37,161.957,1583.17,102.3,42.4,Very Large,2.6,0.23
92200,Lhasa Apso,Companion Dogs,52,161.957,1583.17,102.3,42.4,Medium,4.4,0.32
92200,Chilier,Mixed Breed Dogs,3,161.957,1583.17,102.3,42.4,Small,2.8,0.02
92200,Lowchen,Companion Dogs,15,161.957,1583.17,102.3,42.4,Medium,3.2,0.09
92200,Vizsla,Sporting Dogs,307,161.957,1583.17,102.3,42.4,Very Large,2.2,1.9
92200,Belgian Malinois,Herding Dogs,168,161.957,1583.17,102.3,42.4,Very Large,3.2,1.04
92200,Maltese,Companion Dogs,1595,161.957,1583.17,102.3,42.4,Small,3.2,9.85
92200,Mastiff,Working Dogs,3,161.957,1583.17,102.3,42.4,Very Large,2.6,0.02
92200,Tibetan Spaniel,Companion Dogs,6,161.957,1583.17,102.3,42.4,Medium,3.2,0.04
92200,Deutscher Wachtelhund,Sporting Dogs,7,161.957,1583.17,102.3,42.4,Very Large,2.8,0.04
92200,German Spitz,Companion Dogs,12,161.957,1583.17,102.3,42.4,Large,3.0,0.07
92200,Pug,Companion Dogs,693,161.957,1583.17,102.3,42.4,Medium,3.2,4.28
92200,Mudi,Herding Dogs,16,161.957,1583.17,102.3,42.4,Medium,3.0,0.1
92200,Newfoundland,Working Dogs,99,161.957,1583.17,102.3,42.4,Very Large,2.8,0.61
92200,Norfolk Terrier,Terrier Dogs,14,161.957,1583.17,102.3,42.4,Small,4.0,0.09
92200,Norwich Terrier,Terrier Dogs,18,161.957,1583.17,102.3,42.4,Medium,3.6,0.11
92200,Nova Scotia Duck Tolling Retriever,Sporting Dogs,3,161.957,1583.17,102.3,42.4,Large,3.4,0.02
92200,Old English Sheepdog,Herding Dogs,94,161.957,1583.17,102.3,42.4,Very Large,3.8,0.58
92200,Papillon,Companion Dogs,123,161.957,1583.17,102.3,42.4,Small,3.2,0.76
92200,Jack Russell Terrier,Terrier Dogs,205,161.957,1583.17,102.3,42.4,Medium,3.0,1.27
92200,Patterdale Terrier,Terrier Dogs,5,161.957,1583.17,102.3,42.4,Medium,2.4,0.03
92200,Pekingese,Companion Dogs,405,161.957,1583.17,102.3,42.4,Small,3.6,2.5
92200,Berger Picard,Herding Dogs,6,161.957,1583.17,102.3,42.4,Very Large,3.8,0.04
92200,Cocker Spaniel,Sporting Dogs,12,161.957,1583.17,102.3,42.4,Large,3.6,0.07
92200,Petit Basset Griffon Vendéen,Hound Dogs,5,161.957,1583.17,102.3,42.4,Large,3.4,0.03
92200,Cheagle,Mixed Breed Dogs,12,161.957,1583.17,102.3,42.4,Medium,2.8,0.07
92200,Bull Terrier,Terrier Dogs,1,161.957,1583.17,102.3,42.4,Very Large,3.0,0.01
92200,Drentsche Patrijshond,Working Dogs,17,161.957,1583.17,102.3,42.4,Very Large,3.2,0.1
92200,Spinone Italiano,Sporting Dogs,20,161.957,1583.17,102.3,42.4,Very Large,3.8,0.12
92200,Afghan Hound,Hound Dogs,5,161.957,1583.17,102.3,42.4,Very Large,4.0,0.03
92200,Pointer,Sporting Dogs,34,161.957,1583.17,102.3,42.4,Very Large,1.6,0.21
92200,Scottish Deerhound,Hound Dogs,33,161.957,1583.17,102.3,42.4,Very Large,2.2,0.2
92200,Border Terrier,Terrier Dogs,89,161.957,1583.17,102.3,42.4,Medium,3.0,0.55
92200,Poodle,Companion Dogs,366,161.957,1583.17,102.3,42.4,Large,3.6,2.26
92200,Puli,Herding Dogs,22,161.957,1583.17,102.3,42.4,Large,3.0,0.14
92200,Puli,Herding Dogs,25,161.957,1583.17,102.3,42.4,Large,3.0,0.15
92200,Pyrenean Shepherd,Herding Dogs,6,161.957,1583.17,102.3,42.4,Large,3.2,0.04
92200,Rat Terrier,Terrier Dogs,6,161.957,1583.17,102.3,42.4,Medium,3.2,0.04
92200,Patterdale Terrier,Terrier Dogs,261,161.957,1583.17,102.3,42.4,Medium,2.4,1.61
92200,Rhodesian Ridgeback,Hound Dogs,135,161.957,1583.17,102.3,42.4,Very Large,2.4,0.83
92200,Giant Schnauzer,Working Dogs,52,161.957,1583.17,102.3,42.4,Very Large,2.4,0.32
92200,Rottweiler,Working Dogs,461,161.957,1583.17,102.3,42.4,Very Large,2.0,2.85
92200,Huskita,Mixed Breed Dogs,9,161.957,1583.17,102.3,42.4,Very Large,2.6,0.06
92200,Saluki,Hound Dogs,19,161.957,1583.17,102.3,42.4,Very Large,2.2,0.12
92200,Samoyed,Working Dogs,31,161.957,1583.17,102.3,42.4,Very Large,3.0,0.19
92200,Basset Hound,Hound Dogs,6,161.957,1583.17,102.3,42.4,Very Large,3.6,0.04
92200,Schipperke,Companion Dogs,9,161.957,1583.17,102.3,42.4,Medium,3.2,0.06
92200,Schipperke,Companion Dogs,6,161.957,1583.17,102.3,42.4,Medium,3.2,0.04
92200,Giant Schnauzer,Working Dogs,211,161.957,1583.17,102.3,42.4,Very Large,2.4,1.3
92200,Scottish Deerhound,Hound Dogs,15,161.957,1583.17,102.3,42.4,Very Large,2.2,0.09
92200,Scottish Terrier,Terrier Dogs,32,161.957,1583.17,102.3,42.4,Medium,3.4,0.2
92200,Sealyham Terrier,Terrier Dogs,4,161.957,1583.17,102.3,42.4,Medium,3.6,0.02
92200,Chinese Shar-Pei,Working Dogs,140,161.957,1583.17,102.3,42.4,Very Large,2.8,0.86
92200,Shollie,Mixed Breed Dogs,171,161.957,1583.17,102.3,42.4,Very Large,2.4,1.06
92200,Shiba Inu,Companion Dogs,86,161.957,1583.17,102.3,42.4,Medium,4.2,0.53
92200,Shih Tzu,Companion Dogs,484,161.957,1583.17,102.3,42.4,Medium,3.8,2.99
92200,Shikoku,Companion Dogs,1,161.957,1583.17,102.3,42.4,Very Large,3.2,0.01
92200,Shiloh Shepherd,Working Dogs,7,161.957,1583.17,102.3,42.4,Very Large,2.8,0.04
92200,Siberian Husky,Working Dogs,461,161.957,1583.17,102.3,42.4,Very Large,2.6,2.85
92200,Scottish Deerhound,Hound Dogs,69,161.957,1583.17,102.3,42.4,Very Large,2.2,0.43
92200,Spinone Italiano,Sporting Dogs,16,161.957,1583.17,102.3,42.4,Very Large,3.8,0.1
92200,Shih Tzu,Companion Dogs,210,161.957,1583.17,102.3,42.4,Medium,3.8,1.3
92200,Staffordshire Bull Terrier,Terrier Dogs,6,161.957,1583.17,102.3,42.4,Large,2.6,0.04
92200,Staffordshire Bull Terrier,Terrier Dogs,259,161.957,1583.17,102.3,42.4,Large,2.6,1.6
92200,Irish Terrier,Terrier Dogs,6,161.957,1583.17,102.3,42.4,Large,2.8,0.04
92200,Sussex Spaniel,Sporting Dogs,18,161.957,1583.17,102.3,42.4,Large,4.2,0.11
92200,Belgian Tervuren,Herding Dogs,22,161.957,1583.17,102.3,42.4,Very Large,3.2,0.14
92200,Tibetan Spaniel,Companion Dogs,62,161.957,1583.17,102.3,42.4,Medium,3.2,0.38
92200,Tibetan Terrier,Companion Dogs,139,161.957,1583.17,102.3,42.4,Medium,3.4,0.86
92200,Beagle,Hound Dogs,8,161.957,1583.17,102.3,42.4,Medium,2.8,0.05
92200,Tibetan Terrier,Companion Dogs,1,161.957,1583.17,102.3,42.4,Medium,3.4,0.01
92200,Shiba Inu,Companion Dogs,7,161.957,1583.17,102.3,42.4,Medium,4.2,0.04
92200,Poodle,Companion Dogs,65,161.957,1583.17,102.3,42.4,Large,3.6,0.4
92200,Irish Wolfhound,Hound Dogs,9,161.957,1583.17,102.3,42.4,Very Large,2.4,0.06
92200,Goberian,Mixed Breed Dogs,14782,161.957,1583.17,102.3,42.4,Very Large,2.6,91.27
92200,Pharaoh Hound,Hound Dogs,6,161.957,1583.17,102.3,42.4,Very Large,3.2,0.04
92200,Weimaraner,Sporting Dogs,64,161.957,1583.17,102.3,42.4,Very Large,2.4,0.4
92200,Deutscher Wachtelhund,Sporting Dogs,120,161.957,1583.17,102.3,42.4,Very Large,2.8,0.74
92200,Corgi Inu,Mixed Breed Dogs,20,161.957,1583.17,102.3,42.4,Medium,3.4,0.12
92200,Welsh Terrier,Terrier Dogs,7,161.957,1583.17,102.3,42.4,Medium,2.6,0.04
92200,Welsh Springer Spaniel,Sporting Dogs,6,161.957,1583.17,102.3,42.4,Very Large,3.6,0.04
92200,Welsh Terrier,Terrier Dogs,63,161.957,1583.17,102.3,42.4,Medium,2.6,0.39
92200,West Highland White Terrier,Terrier Dogs,379,161.957,1583.17,102.3,42.4,Medium,3.6,2.34
92200,Whippet,Hound Dogs,68,161.957,1583.17,102.3,42.4,Large,3.2,0.42
92200,Greyhound,Hound Dogs,26,161.957,1583.17,102.3,42.4,Very Large,2.6,0.16
92200,Finnish Spitz,Sporting Dogs,8,161.957,1583.17,102.3,42.4,Large,3.0,0.05
92200,Yorkshire Terrier,Companion Dogs,1470,161.957,1583.17,102.3,42.4,Very Small,3.6,9.08
92200,Central Asian Shepherd Dog,Working Dogs,1,161.957,1583.17,102.3,42.4,Very Large,2.6,0.01
92200,German Pinscher,Working Dogs,950,161.957,1583.17,102.3,42.4,Large,3.2,5.87
92200,Pudelpointer,Working Dogs,151,161.957,1583.17,102.3,42.4,Very Large,2.2,0.93
92200,Giant Schnauzer,Working Dogs,124,161.957,1583.17,102.3,42.4,Very Large,2.4,0.77
92200,English Foxhound,Hound Dogs,12,161.957,1583.17,102.3,42.4,Very Large,2.6,0.07
92200,German Spitz,Companion Dogs,347,161.957,1583.17,102.3,42.4,Large,3.0,2.14
92200,Doberman Pinscher,Working Dogs,96,161.957,1583.17,102.3,42.4,Very Large,2.8,0.59
92300,Afghan Hound,Hound Dogs,15,94.469,2946.47,32.06,45.1,Very Large,4.0,0.16
92300,Airedale Terrier,Terrier Dogs,47,94.469,2946.47,32.06,45.1,Very Large,2.2,0.5
92300,Akita Pit,Mixed Breed Dogs,59,94.469,2946.47,32.06,45.1,Very Large,2.6,0.62
92300,Alaskan Malamute,Working Dogs,27,94.469,2946.47,32.06,45.1,Very Large,2.4,0.29
92300,Affenpinscher,Companion Dogs,19,94.469,2946.47,32.06,45.1,Small,3.2,0.2
92300,English Foxhound,Hound Dogs,2,94.469,2946.47,32.06,45.1,Very Large,2.6,0.02
92300,American Eskimo Dog,Companion Dogs,4,94.469,2946.47,32.06,45.1,Large,4.0,0.04
92300,American Bulldog,Working Dogs,4,94.469,2946.47,32.06,45.1,Very Large,1.8,0.04
92300,American Hairless Terrier,Terrier Dogs,1,94.469,2946.47,32.06,45.1,Medium,2.6,0.01
92300,American Pugabull,Mixed Breed Dogs,1,94.469,2946.47,32.06,45.1,Very Large,2.6,0.01
92300,Australian Shepherd,Herding Dogs,2,94.469,2946.47,32.06,45.1,Very Large,2.8,0.02
92300,American Staffordshire Terrier,Terrier Dogs,1,94.469,2946.47,32.06,45.1,Very Large,2.2,0.01
92300,American Water Spaniel,Sporting Dogs,42,94.469,2946.47,32.06,45.1,Large,2.4,0.44
92300,American Pit Bull Terrier,Terrier Dogs,180,94.469,2946.47,32.06,45.1,Very Large,2.4,1.91
92300,American Staffordshire Terrier,Terrier Dogs,652,94.469,2946.47,32.06,45.1,Very Large,2.2,6.9
92300,Deutscher Wachtelhund,Sporting Dogs,7,94.469,2946.47,32.06,45.1,Very Large,2.8,0.07
92300,Appenzeller Sennenhunde,Herding Dogs,8,94.469,2946.47,32.06,45.1,Very Large,2.6,0.08
92300,Aussiedoodle,Mixed Breed Dogs,5,94.469,2946.47,32.06,45.1,Very Large,2.6,0.05
92300,Australian Kelpie,Herding Dogs,11,94.469,2946.47,32.06,45.1,Large,2.6,0.12
92300,Australian Shepherd,Herding Dogs,169,94.469,2946.47,32.06,45.1,Very Large,2.8,1.79
92300,Australian Terrier,Terrier Dogs,2,94.469,2946.47,32.06,45.1,Medium,3.0,0.02
92300,Australian Terrier,Terrier Dogs,2,94.469,2946.47,32.06,45.1,Medium,3.0,0.02
92300,Alaskan Malamute,Working Dogs,6,94.469,2946.47,32.06,45.1,Very Large,2.4,0.06
92300,Basenji,Hound Dogs,9,94.469,2946.47,32.06,45.1,Medium,3.4,0.1
92300,Basset Fauve de Bretagne,Hound Dogs,6,94.469,2946.47,32.06,45.1,Large,3.4,0.06
92300,Basset Hound,Hound Dogs,24,94.469,2946.47,32.06,45.1,Very Large,3.6,0.25
92300,Deutscher Wachtelhund,Sporting Dogs,47,94.469,2946.47,32.06,45.1,Very Large,2.8,0.5
92300,Beagle,Hound Dogs,377,94.469,2946.47,32.06,45.1,Medium,2.8,3.99
92300,Bearded Collie,Herding Dogs,57,94.469,2946.47,32.06,45.1,Very Large,3.4,0.6
92300,Beaglier,Mixed Breed Dogs,18,94.469,2946.47,32.06,45.1,Medium,3.2,0.19
92300,Belgian Sheepdog,Herding Dogs,89,94.469,2946.47,32.06,45.1,Very Large,3.6,0.94
92300,Berger Picard,Herding Dogs,6,94.469,2946.47,32.06,45.1,Very Large,3.8,0.06
92300,Great Pyrenees,Working Dogs,2,94.469,2946.47,32.06,45.1,Very Large,2.8,0.02
92300,Appenzeller Sennenhunde,Herding Dogs,176,94.469,2946.47,32.06,45.1,Very Large,2.6,1.86
92300,Harrier,Hound Dogs,3,94.469,2946.47,32.06,45.1,Very Large,2.4,0.03
92300,,,11,94.469,2946.47,32.06,45.1,,,0.12
92300,Bichon Frise,Companion Dogs,60,94.469,2946.47,32.06,45.1,Small,3.8,0.64
92300,Biewer Terrier,Terrier Dogs,7,94.469,2946.47,32.06,45.1,Very Small,3.2,0.07
92300,Boerboel,Working Dogs,5,94.469,2946.47,32.06,45.1,Very Large,2.0,0.05
92300,Boerboel,Working Dogs,7,94.469,2946.47,32.06,45.1,Very Large,2.0,0.07
92300,Bolognese,Companion Dogs,14,94.469,2946.47,32.06,45.1,Small,3.4,0.15
92300,Bolognese,Companion Dogs,43,94.469,2946.47,32.06,45.1,Small,3.4,0.46
92300,Borador,Hybrid Dogs,17,94.469,2946.47,32.06,45.1,Very Large,2.6,0.18
92300,Border Collie,Herding Dogs,328,94.469,2946.47,32.06,45.1,Large,2.8,3.47
92300,Border Terrier,Terrier Dogs,10,94.469,2946.47,32.06,45.1,Medium,3.0,0.11
92300,Boston Terrier,Companion Dogs,2,94.469,2946.47,32.06,45.1,Medium,4.0,0.02
92300,Boxer,Working Dogs,143,94.469,2946.47,32.06,45.1,Very Large,2.8,1.51
92300,Greyhound,Hound Dogs,95,94.469,2946.47,32.06,45.1,Very Large,2.6,1.01
92300,Briard,Herding Dogs,15,94.469,2946.47,32.06,45.1,Very Large,3.4,0.16
92300,,,4,94.469,2946.47,32.06,45.1,,,0.04
92300,Bulldog,Companion Dogs,34,94.469,2946.47,32.06,45.1,Very Large,3.4,0.36
92300,Bullmastiff,Working Dogs,25,94.469,2946.47,32.06,45.1,Very Large,3.0,0.26
92300,Bull Terrier,Terrier Dogs,83,94.469,2946.47,32.06,45.1,Very Large,3.0,0.88
92300,Cairn Terrier,Terrier Dogs,58,94.469,2946.47,32.06,45.1,Medium,3.4,0.61
92300,Cane Corso,Working Dogs,41,94.469,2946.47,32.06,45.1,Very Large,1.8,0.43
92300,Coton de Tulear,Companion Dogs,20,94.469,2946.47,32.06,45.1,Small,3.6,0.21
92300,Cavalier King Charles Spaniel,Companion Dogs,120,94.469,2946.47,32.06,45.1,Medium,3.8,1.27
92300,Cesky Terrier,Terrier Dogs,10,94.469,2946.47,32.06,45.1,Medium,3.8,0.11
92300,Chesapeake Bay Retriever,Sporting Dogs,6,94.469,2946.47,32.06,45.1,Very Large,2.2,0.06
